timepoint_id,timepoint_code,timepoint_name,timepoint_desc,timepoint_lat,timepoint_lon,zone_id,timepoint_url,location_type,parent_station,timepoint_timezone,wheelchair_boarding
1122,2708,"Little River Tnpk and Woodland R",,38.832460,-77.207370,,,,,,0
1123,1759,"Dranesville Rd and Cliveden St",,38.993567,-77.376616,,,,,,1
1124,1633,"Colts Neck Rd and Quorn La",,38.928805,-77.369691,,,,,,1
1125,5568,"Chain Bridge Rd and Horse Shoe D",,38.913508,-77.244126,,,,,,1
1126,1010,"Richmond Hwy and Arlington Dr",,38.754940,-77.083720,,,,,,0
1127,2134,"Government Center Pkwy and Oakdale Crescent Ct",,38.851608,-77.351486,,,,,,1
1128,1422,"Braddock Rd and Burke Station Rd",,38.826300,-77.288540,,,,,,1
1129,3730,"Viking Dr and Chiswell Pl",,38.919321,-77.376724,,,,,,1
1130,1760,"Dranesville Rd and Forty Oaks Dr",,39.002670,-77.375590,,,,,,1
1131,5629,"Centreville Rd and Armfield Farm Dr",,38.904500,-77.423678,,,,,,1
1132,4300,"Walney Rd and Leeton Cir",,38.874486,-77.430286,,,,,,1
1133,1439,"Braddock Rd and Glen Park Rd",,38.810960,-77.231060,,,,,,1
1134,2160,"Glade Dr and Green Range Dr N",,38.939370,-77.366390,,,,,,1
1135,886,"Beacon Hill Rd and Oak Dr",,38.770560,-77.075790,,,,,,1
1136,1293,"Backlick Rd and Sunset La",,38.817690,-77.188980,,,,,,1
1138,2541,"Lawyers Rd and Charlestown La",,38.922391,-77.354558,,,,,,1
1139,1792,"Edsall Rd and Cherokee Ave",,38.804860,-77.168240,,,,,,1
1140,2923,"N Shore Dr and Wainwright Dr (South)",,38.963340,-77.350250,,,,,,1
1141,3083,"Pole Rd and Credos Ct",,38.728040,-77.128690,,,,,,1
1142,666,"Tamarind St and Laramie Pl",,38.741110,-77.097030,,,,,,1
1143,2149,"Glade Dr and Cocquina Dr",,38.946890,-77.374540,,,,,,1
1144,4075,"Machen Rd and Multiplex Dr",,38.830923,-77.436722,,,,,,1
1145,4149,"Chain Bridge Rd and Oakton Meadows Ct",,38.881030,-77.300500,,,,,,1
1146,881,"Belle View Blvd and 13Th St",,38.775170,-77.058110,,,,,,1
1147,5565,"Maple Ave and Mashie Dr",,38.910338,-77.252613,,,,,,1
1148,4285,"Sullyfield Cir and Westmore St",,38.891041,-77.434617,,,,,,1
1149,2562,"Lawyers Rd and Tack La",,38.924473,-77.369330,,,,,,1
1150,5988,"Fields Brigade Rd and Quiet Crossing",,38.870816,-77.376309,,,,,,1
1152,1831,"Elden St and Herndon Pkwy",,38.963136,-77.398998,,,,,,1
1153,2892,"N Shore Dr and Ivy Oak Sq (North)",,38.958490,-77.348160,,,,,,1
1154,2054,"Franconia Rd and Villa St",,38.783520,-77.138450,,,,,,1
1155,2803,"Monument Dr and Fair Ridge Dr",,38.866368,-77.371850,,,,,,1
1156,4154,"Chain Bridge Rd and Sutton Rd",,38.887850,-77.282290,,,,,,1
1157,883,"Belle View Blvd and Fort Hunt Rd",,38.775190,-77.061500,,,,,,1
1158,6107,"Silverbrook Rd and Laurel Crest Dr",,38.717152,-77.235228,,,,,,1
1159,3313,"Sherwood Hall Ln and Richmond Hwy",,38.742710,-77.083050,,,,,,1
1160,665,"Buckman Rd and Janna Lee Ave",,38.739120,-77.094350,,,,,,1
1161,3484,"Stringfellow Rd and Stream Valley Dr",,38.878058,-77.408818,,,,,,1
1162,1411,"Braddock Rd and Backlick Rd",,38.811990,-77.188180,,,,,,1
1163,2539,"Lawyers Rd and Blue Spruce Rd",,38.922794,-77.358208,,,,,,1
1164,3707,"Van Buren St and Worldgate Dr",,38.954595,-77.388045,,,,,,1
1166,2733,"Maple Ave and Gylndon St",,38.904162,-77.261814,,,,,,1
1167,2529,"Kingstowne Village Pkwy and Norham Dr",,38.757930,-77.144180,,,,,,1
1168,1822,"Elden St and Center St",,38.969435,-77.388018,,,,,,1
1169,3705,"205 Van Buren St",,38.955861,-77.388517,,,,,,1
1170,2580,"Lake Braddock Dr and Olley La",,38.806040,-77.268480,,,,,,1
1171,1461,"Braddock Rd and Port Royal Rd",,38.811080,-77.223260,,,,,,1
1172,3962,"Soapstone Dr and Glencourse La",,38.936701,-77.345512,,,,,,1
1173,5467,"Chain Bridge Rd and Mclean Commo",,38.929441,-77.195999,,,,,,0
1174,2794,"Mt Vernon Mem Hwy and Richomond Hwy",,38.716020,-77.132160,,,,,,1
1175,2658,"Leesburg Pike and Colvin Forest Dr",,38.970440,-77.298100,,,,,,1
1176,2446,"International Dr and Fletcher Dr",,38.916610,-77.225370,,,,,,0
1178,1007,"Richmond Hwy and Collard St",,38.766970,-77.083650,,,,,,0
1179,2498,"3210 Kinross Cir",,38.913710,-77.409640,,,,,,1
1180,2315,"Hooes Rd and Innisfree Dr",,38.754090,-77.242620,,,,,,1
1181,3476,"Stringfellow Rd and Fair Lakes Pkwy",,38.862382,-77.406006,,,,,,1
1182,2881,"N Shore Dr and Clubhouse Rd",,38.964100,-77.346730,,,,,,1
1183,6458,"Richmond Hwy and Ladson Ln",,38.740350,-77.087690,,,,,,0
1184,3166,"Rose Hill Dr and Leewood Dr",,38.782716,-77.119231,,,,,,1
1185,1980,"Fordson Rd and Joseph Makell Ct",,38.746985,-77.081464,,,,,,1
1186,1516,"Buckman Rd and Russell Rd",,38.735850,-77.102320,,,,,,1
1187,1575,"Chain Bridge Rd and West Dr",,38.839900,-77.310553,,,,,,1
1188,4183,"Centreville Farms Rd and Granite Step Tr",,38.848433,-77.404882,,,,,,1
1189,1426,"Braddock Rd and Carriage Park Rd",,38.824570,-77.305140,,,,,,1
1192,1070,"Lockheed Blvd and Fairchild Dr",,38.759670,-77.088670,,,,,,1
1193,3767,"Westpark Dr and Westbranch Dr",,38.927692,-77.222721,,,,,,1
1194,3386,"S Lakes High School",,38.931260,-77.338700,,,,,,1
1195,3417,"Soapstone Dr and Hearthstone Ct",,38.928399,-77.344082,,,,,,1
1196,2436,"Hunters Woods Fellowship House",,38.937080,-77.361060,,,,,,1
1198,5649,"Lewinsville Rd and Meadow Green La",,38.941667,-77.220991,,,,,,1
1199,1338,"Beulah St and Steinway St",,38.758502,-77.161635,,,,,,1
1201,1092,"Lorton Park + Ride",,38.703928,-77.222213,,,,,,1
1202,3554,"Sunrise Valley Dr and Colts Neck Rd",,38.946590,-77.356730,,,,,,1
1203,3626,"Telegraph Rd and Highland Meadows Ct",,38.763658,-77.128819,,,,,,1
1204,1891,"Fort Hunt Rd and Admiral Dr",,38.749990,-77.057330,,,,,,1
1205,3241,"Reston Pkwy and Lake Newport Rd",,38.977750,-77.348830,,,,,,1
1206,6465,"Lawrence St and Russell Rd",,38.739930,-77.105560,,,,,,1
1207,1526,"Bennington Woods Rd and Fieldthorn Dr",,38.972190,-77.357430,,,,,,1
1208,2898,"N Shore Dr and Links Dr (West)",,38.956010,-77.342320,,,,,,1
1209,6193,"Vienna Metro North Bay F",,38.879150,-77.271338,,,,,,1
1210,687,"Broadmoor St and Derth Ct",,38.745340,-77.137110,,,,,,1
1212,963,"Fort Hunt Rd and Falster Rd",,38.731840,-77.056320,,,,,,1
1213,3808,"Wiehle Ave and North Shore Dr",,38.969280,-77.333510,,,,,,1
1214,2161,"Glade Dr and Millrace La",,38.939450,-77.366180,,,,,,1
1215,2228,"Greensboro Dr and The Rotonda",,38.926145,-77.233668,,,,,,1
1216,6471,"Franconia Rd and Westchester St",,38.785906,-77.123563,,,,,,1
1218,2778,"Mt Vernon Mem Hwy and Cherrytree Dr",,38.713399,-77.102221,,,,,,1
1219,2696,"Little River and Brookside",,38.819690,-77.149950,,,,,,0
1220,6001,"Stevenage Rd and Bennington Woods Rd",,38.967650,-77.358787,,,,,,1
1221,3618,"Telegraph Rd and Dunsmore Rd",,38.760890,-77.132860,,,,,,1
1222,4203,"Gothwaite Dr and Cardigan Sq",,38.839144,-77.459106,,,,,,1
1223,3857,"Braddock Rd and Blue Ridge Ave",,38.811670,-77.199730,,,,,,1
1224,1624,"Colts Neck Rd and Greywing Ct",,38.940930,-77.359720,,,,,,1
1227,1390,"Burke Lake Rd and Signal Hill Dr",,38.806080,-77.257730,,,,,,1
1228,3345,"Silverbrook Rd and Bluebird Way",,38.708460,-77.228880,,,,,,1
1229,3650,"Tis Well Dr and Doctor Craik Ct",,38.736260,-77.078370,,,,,,1
1230,3193,"Richmond Hwy and Sky View Dr",,38.725890,-77.114630,,,,,,0
1231,2036,"Franconia Rd and Gum St",,38.783980,-77.129080,,,,,,1
1232,3639,"Telegraph Rd and Sandlin St",,38.783290,-77.100750,,,,,,1
1233,1256,"Backlick Rd and Backlick Ct",,38.800820,-77.184630,,,,,,1
1234,2715,"Lorton Station Blvd and Percy Simms Dr",,38.713010,-77.213761,,,,,,1
1236,1978,"Follin La and Vega La",,38.903668,-77.245667,,,,,,1
1237,1756,"Dranesville Rd and Butter Churn Dr",,39.003710,-77.374917,,,,,,1
1238,1772,"Dranesville Rd and Shallow Ford Rd",,38.996500,-77.376860,,,,,,1
1239,1762,"Dranesville Rd and Herndon Pkwy",,38.983040,-77.378290,,,,,,1
1240,2047,"Franconia Rd and Ridge View Dr",,38.791097,-77.105687,,,,,,1
1242,3369,"S Lakes Dr and Salt Kettle Way",,38.932930,-77.334510,,,,,,1
1243,2575,"Lake Braddock Dr and Cotherstone Ct",,38.801670,-77.267400,,,,,,1
1245,2063,"Lee High School",,38.781310,-77.171670,,,,,,1
1246,2046,"Franconia Rd and Peverill Dr",,38.789250,-77.110520,,,,,,1
1247,5397,"7925 Jones Branch Dr",,38.930249,-77.216874,,,,,,1
1248,2023,"Flat Rock Rd and Deer Cap Ct",,38.774440,-77.151100,,,,,,1
1249,3440,"Soapstone Dr and Woodhollow Ct",,38.927019,-77.343982,,,,,,1
1250,907,"George Washington Memorial Pkwy and Stratford La",,38.711670,-77.071850,,,,,,1
1251,3542,"Sunrise Valley Dr and Monroe St",,38.948650,-77.392330,,,,,,1
1252,2726,"Maple Ave and Lawyers Rd",,38.900030,-77.267270,,,,,,1
1253,4277,"Stone Rd and Sully Park Dr",,38.850123,-77.452712,,,,,,1
1254,3249,"Reston Pkwy and Wiehle Ave",,38.986480,-77.343040,,,,,,1
1255,1948,"12750 Fair Lakes Cir",,38.858464,-77.385916,,,,,,1
1256,2093,"Gallows Rd and Gatehouse Rd",,38.868490,-77.227670,,,,,,1
1257,4135,"Bushman Dr and Valentino Dr W",,38.873000,-77.299330,,,,,,1
1258,1635,"Colts Neck Rd and Steeplechase Dr",,38.932101,-77.362628,,,,,,1
1259,2518,"Kingstowne Village Pkwy and Ashby La",,38.755050,-77.149030,,,,,,1
1260,1877,"Franklin Farm Rd and Pond Crest La",,38.907018,-77.387305,,,,,,1
1261,4146,"Chain Bridge Rd and Oakton Glen Dr",,38.884350,-77.288520,,,,,,1
1262,3642,"Telegraph Rd and Virginia Hills Ave",,38.782530,-77.102690,,,,,,1
1263,972,"Vernon View Dr and Prices La",,38.712620,-77.062510,,,,,,1
1264,2099,"Gallows Rd and Iliff Dr",,38.892000,-77.224860,,,,,,1
1265,2236,"Guinea Rd and Harford La",,38.810610,-77.268860,,,,,,1
1266,916,"Fort Hunt Rd and Belle View Blvd",,38.774690,-77.062680,,,,,,1
1267,1452,"Braddock Rd and Montrose St",,38.818980,-77.164760,,,,,,1
1269,4184,"Centreville Farms Rd and Lamium La",,38.842573,-77.412949,,,,,,1
1270,2243,"Guinea Rd and Queens Woods Dr",,38.810210,-77.272980,,,,,,1
1271,1854,"Electric Ave and Williams Ave",,38.900730,-77.233430,,,,,,1
1272,1385,"Bluemont Way and Presidents St",,38.957510,-77.355750,,,,,,1
1273,2735,"Manchester Blvd and Rock Ridge La",,38.764261,-77.148354,,,,,,1
1274,839,"Fort Hunt Rd and Belle Haven Rd",,38.780530,-77.062460,,,,,,1
1275,5660,"Lewinsville Rd and Windy Hill Rd",,38.934168,-77.203194,,,,,,1
1276,3519,"Sunrise Valley Dr and Dulles View Dr",,38.951770,-77.425760,,,,,,1
1277,1195,"Huntington Metro North Bay E",,38.795775,-77.074920,,,,,,1
1278,4142,"Chain Bridge Rd and Jermantown Rd",,38.877350,-77.305730,,,,,,1
1279,4161,"Country Creek Rd and Shawn Leigh Dr",,38.878362,-77.276749,,,,,,1
1280,5020,"Sully Goverment Ctr",,38.871127,-77.450446,,,,,,1
1281,2745,"Mary Baldwin Dr and Smithway Dr",,38.768220,-77.073140,,,,,,1
1282,1414,"Braddock Rd and Braddock Green Ct",,38.822860,-77.280400,,,,,,1
1283,3798,"Wiehle Ave and Fairway Dr",,38.963020,-77.333720,,,,,,1
1284,3827,"West Ox Rd and Fair Lakes Pkwy",,38.859133,-77.371026,,,,,,1
1285,2128,"Government Center Pkwy and Forum Dr E",,38.851284,-77.355384,,,,,,1
1286,888,"Beacon Hill Rd and Richmond Hwy",,38.771940,-77.079850,,,,,,1
1287,5544,"Maple Ave and Pleasant St",,38.898040,-77.269780,,,,,,1
1288,2059,"Franconia Springfield Pkwy and Spring Village Dr",,38.764870,-77.195880,,,,,,1
1289,1842,"Elden St and Monroe St",,38.969670,-77.383170,,,,,,1
1290,6108,"Silverbrook Rd and Indian Paintbrush Way",,38.721640,-77.239478,,,,,,1
1291,2785,"Mt Vernon Mem Hwy and Mt Vernon Rd",,38.710550,-77.128700,,,,,,1
1292,3935,"Herndon-Monroe P+R Bay C",,38.951641,-77.383238,,,,,,1
1294,3095,"Pohick Rd and Newington Woods Dr",,38.743910,-77.236980,,,,,,1
1295,3258,"Russell Rd and Norwood Dr",,38.738880,-77.104320,,,,,,1
1297,1477,"Braddock Rd and Sideburn Rd",,38.824260,-77.308440,,,,,,1
1298,2899,"N Shore Dr and Moorings Dr",,38.969330,-77.338530,,,,,,1
1299,2357,"Herndon Pkwy and Exchange Pl",,38.954910,-77.379900,,,,,,1
1300,3314,"Sherwood Hall La and Kirkside Dr",,38.745960,-77.069530,,,,,,1
1301,1904,"7400 Fort Hunt Rd",,38.756920,-77.057660,,,,,,1
1302,3640,"Telegraph Rd and Sandlin Ct",,38.783040,-77.101060,,,,,,1
1303,5392,"Galleria Dr and Tysons Blvd",,38.922465,-77.220517,,,,,,1
1304,2044,"Franconia Rd and La Vista Dr",,38.788410,-77.117760,,,,,,1
1306,2819,"Mt Vernon Hwy and Battersea La (South)",,38.723680,-77.090480,,,,,,1
1307,4236,"New Braddock Rd and William Mosby Dr",,38.828346,-77.428184,,,,,,1
1308,1380,"Burke Lake Rd and Grantham St",,38.809110,-77.252890,,,,,,1
1309,1808,"6000 Edsall Rd",,38.807710,-77.137040,,,,,,1
1311,2262,"Hanover Ave and Exmore St",,38.781590,-77.194560,,,,,,1
1312,150,"Hayfield Rd and Kingstowne Village Pkwy W",,38.756699,-77.146284,,,,,,1
1314,2772,"Manchester Park Cir",,38.768002,-77.145173,,,,,,1
1315,1870,"Franklin Farm Rd and Fairfax County Pkwy",,38.906972,-77.405101,,,,,,1
1316,2710,"Lorton Station Blvd and Graysons",,38.716156,-77.208650,,,,,,0
1317,3913,"Vienna Metro",,38.877204,-77.271800,,,,,,0
1319,1829,"Elden St and Grant St",,38.968600,-77.378460,,,,,,1
1321,880,"Potomac Ave and Belle View Blvd",,38.774930,-77.056970,,,,,,1
1322,6474,"Deepford St and Wayles St",,38.783590,-77.166500,,,,,,1
1323,3141,"Rose Hill Dr and Cottonwood Dr",,38.778258,-77.114912,,,,,,1
1324,1603,"Centreville Rd and Virginia Randolph",,38.943625,-77.413563,,,,,,1
1325,1359,"Beulah St and View Ln",,38.743330,-77.165830,,,,,,1
1327,2501,"Kinross Cir and Kinbrace Rd",,38.914360,-77.413000,,,,,,1
1328,5829,"West Ox Rd and  Franklin Farm Rd",,38.905960,-77.382579,,,,,,1
1329,1892,"Fort Hunt Rd and Alexandria Ave",,38.747120,-77.058110,,,,,,1
1330,2021,"Franconia Rd and Craft Rd",,38.788710,-77.113280,,,,,,1
1331,3875,"Greensboro Dr and Spring Hill Rd",,38.928391,-77.236033,,,,,,1
1332,968,"Fort Hunt Rd and Elkin St",,38.722280,-77.060800,,,,,,1
1333,5508,"Beverly Rd and Old Mclean Villag",,38.937150,-77.177640,,,,,,0
1334,2567,"Lawyers Rd and Windover Ave",,38.903481,-77.271282,,,,,,1
1336,1188,"Laurel Crest Dr and Pinion Pl",,38.717166,-77.229339,,,,,,1
1337,2709,"Lorton Station Blvd and Graysons",,38.716471,-77.209186,,,,,,0
1338,3463,"Southrun Rd and Silverdale Rd",,38.727050,-77.238370,,,,,,1
1339,1628,"Colts Neck Rd and Hunter Woods Plz",,38.938260,-77.362100,,,,,,1
1340,1910,"Fort Hunt Rd and Plymouth Rd",,38.725250,-77.059220,,,,,,1
1342,3612,"Telegraph Rd and Climbhill Rd",,38.779470,-77.106770,,,,,,1
1343,4299,"Walney Rd and Fillingame Dr",,38.872230,-77.429540,,,,,,1
1344,3245,"Reston Pkwy and South Lakes Dr",,38.943500,-77.361190,,,,,,1
1345,6116,"Rolling Rd and Terra Grande Ave",,38.734881,-77.208546,,,,,,1
1346,873,"Little River Tpke and Cherokee A",,38.820740,-77.156000,,,,,,0
1347,3479,"Stringfellow Rd and Point Pleasant Dr",,38.871516,-77.408097,,,,,,1
1348,5541,"Chain Bridge and Niblick",,38.911070,-77.249990,,,,,,1
1349,6066,"Fullerton Rd and Boston Blvd",,38.741001,-77.198681,,,,,,1
1350,3173,"Richmond Hwy and North Kings Hwy",,38.781450,-77.078220,,,,,,0
1351,1368,"2600 Beacon Hill Rd",,38.771290,-77.077940,,,,,,1
1352,3714,"S Van Dorn St and Crown Royal Dr",,38.788000,-77.136376,,,,,,1
1353,955,"Vernon View Dr and River Farm Dr",,38.710940,-77.062200,,,,,,1
1354,1289,"Backlick Rd and Spring Garden Dr",,38.772700,-77.183820,,,,,,1
1355,1839,"Elden St and Locust St",,38.968171,-77.395180,,,,,,1
1357,2854,"Newington Forest Ave and Falling Leaf Rd",,38.743000,-77.239800,,,,,,1
1359,1437,"Braddock Rd and Forestdale Dr",,38.826100,-77.299890,,,,,,1
1360,3616,"Telegraph Rd and Van Dorn St",,38.765790,-77.124260,,,,,,1
1361,1637,"Colts Neck Rd and Sunrise Valley Dr",,38.944880,-77.357830,,,,,,1
1362,2673,"Leesburg Pike and Lewinsville Rd",,38.942520,-77.255060,,,,,,1
1363,398,"North Point Village Ctr",,38.979345,-77.349710,,,,,,1
1364,3256,"Russell Rd and Keswick Rd",,38.737330,-77.103350,,,,,,1
1365,2370,"Herndon Pkwy and Juniper Ct",,38.960600,-77.396690,,,,,,1
1366,3464,"Southrun Rd and Silverdale Rd",,38.726910,-77.238290,,,,,,1
1367,1776,"Dranesville Rd and Worchester St",,38.979250,-77.378520,,,,,,1
1368,3240,"Reston Pkwy and Great Owl Dr",,38.982000,-77.347560,,,,,,1
1369,2959,"Old Keene Mill Rd and Harwood Pl",,38.774110,-77.210140,,,,,,1
1370,2568,"Lake Braddock Dr and Burke Rd",,38.801300,-77.276430,,,,,,1
1371,2890,"N Shore Dr and Golf View Ct",,38.956580,-77.345130,,,,,,1
1372,3648,"Thomas Dr and Franconia Rd",,38.779660,-77.163550,,,,,,1
1374,2900,"N Shore Dr and Maple Ridge Rd",,38.968300,-77.343580,,,,,,1
1375,3657,"Thomas Jefferson Dr and Misty Dawn Dr",,38.948430,-77.407880,,,,,,1
1376,3804,"Wiehle Ave and Longwood Grove Dr (North)",,38.978150,-77.335210,,,,,,1
1377,1451,"Braddock Rd and Monroe Dr",,38.811820,-77.173460,,,,,,1
1378,1897,"Fort Hunt Rd and Fort Hunt Ct",,38.761940,-77.059530,,,,,,1
1379,671,"Russell Rd and Keswick Rd",,38.737180,-77.103390,,,,,,1
1380,2435,"Hummer Rd and Walton La",,38.841060,-77.207270,,,,,,1
1381,2040,"Franconia Rd and Jane Way",,38.786950,-77.120350,,,,,,1
1382,1587,"Center St and Florida Ave",,38.965332,-77.389539,,,,,,1
1383,2090,"Gallows Rd and Elm Pl",,38.895940,-77.224850,,,,,,1
1384,5444,"Westmoreland and Haycock",,38.903661,-77.172013,,,,,,0
1385,3458,"Summer Ridge Rd and Lensfield Ct",,38.761670,-77.136730,,,,,,1
1386,1608,"Center Harbor Rd and Church Hill Pl",,38.980060,-77.346470,,,,,,1
1387,876,"Little River Tpke and Manitoba D",,38.818704,-77.144886,,,,,,0
1388,1654,"Commerce St and Bowie Dr",,38.780470,-77.177250,,,,,,1
1389,1794,"Edsall Rd and Dublin Ave",,38.807090,-77.179680,,,,,,1
1390,705,"Huntington Ave and Richmond Hwy",,38.789970,-77.064360,,,,,,0
1392,3043,"Penderbrook Dr and Greenridge Ct",,38.872634,-77.364092,,,,,,1
1393,3096,"Pole Rd and Orville St",,38.730240,-77.120520,,,,,,1
1394,3315,"Sheldon Dr and Merle Pl",,38.799650,-77.157270,,,,,,1
1395,2162,"Glade Dr and Old Trail Dr",,38.926765,-77.348528,,,,,,1
1396,2147,"Glade Dr and Crows Nest La",,38.925707,-77.339774,,,,,,1
1397,3915,"Vienna Metro South Bay R",,38.877140,-77.272233,,,,,,1
1398,3372,"S Lakes Dr and Double Eagle Ct",,38.935490,-77.349940,,,,,,1
1399,1175,"Harrison Ln and Bedrock Rd",,38.761555,-77.095461,,,,,,1
1400,5010,"Sully Station Dr and Glen Meadow Dr",,38.868950,-77.456440,,,,,,1
1401,3607,"Telegraph Rd and Ashby Manor Pl",,38.788120,-77.088450,,,,,,1
1402,2029,"Flat Rock Rd and Flat Rock Ct",,38.774440,-77.152360,,,,,,1
1403,3815,"Wiehle Ave and Woodbrook La",,38.984090,-77.338700,,,,,,1
1404,1067,"Mary Baldwin Dr and Radcliffe Dr",,38.768480,-77.069390,,,,,,1
1405,3563,"Sunrise Valley Dr and Soapstone Dr",,38.945820,-77.347570,,,,,,1
1406,2039,"Flat Rock Rd and Indian Trail Ct",,38.774040,-77.154050,,,,,,1
1407,1423,"Braddock Rd and Bradwood St",,38.811740,-77.189110,,,,,,1
1409,3290,"Sheldon Dr and Beryl Rd",,38.800967,-77.156451,,,,,,1
1410,1259,"Backlick Rd and Beverly St",,38.821130,-77.191210,,,,,,1
1411,2347,"Herndon Pkwy and Elden St W",,38.963390,-77.400180,,,,,,1
1412,2585,"Lake Braddock Dr and Westport La",,38.801870,-77.275110,,,,,,1
1413,1062,"Mary Baldwin Dr and Kenyon Dr",,38.768460,-77.071290,,,,,,1
1415,1551,"Chain Bridge Rd and Armstrong St",,38.841747,-77.309288,,,,,,1
1416,2219,"Greensboro Dr and Solutions Dr",,38.923079,-77.230662,,,,,,1
1417,2279,"Helmsdale La and Duddington Dr",,38.755456,-77.138253,,,,,,1
1419,2967,"Old Keene Mill Rd and Jansen Dr",,38.778330,-77.220670,,,,,,1
1420,2336,"Herndon Pkwy and Summerfield Dr",,38.969290,-77.406130,,,,,,1
1421,3541,"Sunrise Valley Dr and Milburn La",,38.949000,-77.385530,,,,,,1
1423,5464,"Chain Bridge Rd and Audmar Dr",,38.929736,-77.188410,,,,,,0
1424,2258,"Hanover Ave and Bath St",,38.784090,-77.193700,,,,,,1
1427,2943,"Old Keene Mill Rd and Ainsworth Ave",,38.780690,-77.226406,,,,,,1
1428,703,"Huntington Ave and Foley St",,38.792033,-77.067084,,,,,,0
1429,5867,"Telegraph Rd and Telegraph Sq",,38.717300,-77.193623,,,,,,0
1430,264,"Stringfellow Rd and Blueberry La",,38.883054,-77.406756,,,,,,1
1431,4156,"Country Creek Rd and Fairfax Metro La",,38.878622,-77.275568,,,,,,1
1432,648,"Sherwood Hall La and Friars Ct",,38.744090,-77.074200,,,,,,1
1433,979,"Richmond Hwy and Beddoo St",,38.773530,-77.080880,,,,,,0
1434,2860,"New Guinea Rd and Colony View Dr",,38.799686,-77.301034,,,,,,1
1435,3385,"S Lakes Dr and Usgs",,38.948600,-77.369480,,,,,,1
1436,2980,"Old Keene Mill Rd and Wyngate Dr",,38.776500,-77.243740,,,,,,1
1437,1922,"Fort Hunt Rd and Waynewood Blvd",,38.726590,-77.058480,,,,,,1
1438,3332,"Sunset Hills Rd and Washington + Old Dominion Trail",,38.946975,-77.327742,,,,,,1
1439,3732,"Viking Dr and Kettering Dr",,38.925418,-77.384548,,,,,,1
1440,841,"Fort Hunt Rd and Woodmont Rd",,38.787810,-77.060760,,,,,,1
1441,1048,"Mt Vernon Hwy and Battersea La N",,38.727610,-77.090950,,,,,,1
1442,1682,"Commercial Dr and Industrial Rd",,38.799910,-77.182740,,,,,,1
1443,3371,"S Lakes Dr and Castel Rock Sq",,38.934344,-77.347922,,,,,,1
1444,2532,"Kingstowne Village Pkwy and Taliaferro Way",,38.751450,-77.157730,,,,,,1
1445,2919,"Lake Anne Fellowship House",,38.969510,-77.342750,,,,,,1
1446,2648,"Lorton Rd and Lewis Chapel Rd",,38.704120,-77.216860,,,,,,1
1447,2150,"Glade Dr and Compass Point La",,38.926130,-77.333979,,,,,,1
1448,4132,"Bushman Dr and Oakwood Chase Ct",,38.876010,-77.294080,,,,,,1
1449,3223,"Rolling Rd and Laurel Oak Dr",,38.727610,-77.209690,,,,,,1
1450,2180,"Glade Dr and Twin Branches Rd",,38.931282,-77.325314,,,,,,1
1451,5431,"Chain Bridge Rd and Westmoreland",,38.929664,-77.184836,,,,,,0
1452,2041,"Frye Rd and Kidd St",,38.735560,-77.114940,,,,,,1
1453,2922,"N Shore Dr and Wainwright Dr (South)",,38.962950,-77.350830,,,,,,1
1455,2845,"New Dominion Pkwy and Fountain Dr",,38.960410,-77.357190,,,,,,1
1456,4060,"River Birch Rd and Sutters Mill Dr",,38.948085,-77.418505,,,,,,1
1458,3849,"Beulah St and Kathmoor Dr",,38.780770,-77.145789,,,,,,1
1459,2165,"Glade Dr and Ridgehampton Ct",,38.934800,-77.365370,,,,,,1
1461,3422,"Soapstone Dr and Lawyers Rd",,38.920997,-77.346399,,,,,,1
1462,831,"Fort Hunt Rd and Marine Dr",,38.758850,-77.058420,,,,,,1
1463,2098,"Gallows Rd and Holmes Run Dr",,38.852820,-77.217860,,,,,,1
1464,2543,"Lawyers Rd and Daniel Webster Dr",,38.922810,-77.374160,,,,,,1
1465,2400,"Huntington Ave and Mount Vernon",,38.794190,-77.070870,,,,,,0
1466,2800,"Monument Dr and Fairfax Corner Ave",,38.856235,-77.356356,,,,,,1
1468,2463,"Jones Branch Dr and Westpark Dr",,38.926421,-77.217587,,,,,,1
1469,3202,"Richmond Hwy and Schooley Dr",,38.770950,-77.081700,,,,,,0
1470,1184,"Franconia-Springfield Metro Bay F",,38.766773,-77.168673,,,,,,1
